
island Puget_Sound_group
latlon 57 37 9 N 133 12 25 W
latlon 57 38 57 N 133 15 32 W
latlon 57 41 25 N 133 22 57 W
latlon 57 43 46 N 133 26 58 W
latlon 57 45 35 N 133 31 20 W
latlon 57 48 16 N 133 33 22 W
latlon 57 50 25 N 133 34 59 W
latlon 57 52 31 N 133 34 44 W
latlon 57 55 31 N 133 33 0 W
latlon 57 54 18 N 133 36 39 W
latlon 57 52 6 N 133 37 54 W
latlon 57 48 1 N 133 38 3 W
latlon 57 47 58 N 133 41 43 W
latlon 57 50 52 N 133 45 24 W
latlon 57 53 15 N 133 47 32 W
latlon 57 56 8 N 133 50 58 W
latlon 57 59 1 N 133 47 29 W
latlon 57 57 36 N 133 44 10 W
latlon 57 57 36 N 133 41 34 W
latlon 57 59 44 N 133 41 40 W
latlon 58 1 3 N 133 44 14 W
latlon 58 2 52 N 133 45 43 W
latlon 58 3 18 N 133 48 0 W
latlon 58 1 1 N 133 47 56 W
latlon 57 59 38 N 133 50 21 W
latlon 57 58 22 N 133 53 56 W
latlon 58 0 58 N 133 58 41 W
latlon 58 2 38 N 134 1 2 W
latlon 58 4 38 N 134 3 11 W
latlon 58 7 10 N 134 4 42 W
latlon 58 9 52 N 134 4 32 W
latlon 58 12 16 N 134 4 50 W
latlon 58 14 5 N 134 3 10 W
latlon 58 15 58 N 134 4 1 W
latlon 58 16 59 N 134 2 16 W
latlon 58 19 13 N 133 58 34 W
latlon 58 21 34 N 133 59 42 W
latlon 58 23 14 N 134 2 37 W
latlon 58 20 7 N 134 3 12 W
latlon 58 17 37 N 134 8 4 W
latlon 58 15 55 N 134 7 53 W
latlon 58 13 48 N 134 6 41 W
latlon 58 12 17 N 134 10 35 W
latlon 58 12 58 N 134 14 27 W
latlon 58 16 51 N 134 23 37 W
latlon 58 19 7 N 134 27 22 W
latlon 58 21 7 N 134 31 33 W
latlon 58 21 38 N 134 36 7 W
latlon 58 21 3 N 134 38 41 W
latlon 58 22 42 N 134 40 14 W
latlon 58 22 32 N 134 44 35 W
latlon 58 24 2 N 134 45 38 W
latlon 58 26 16 N 134 46 24 W
latlon 58 28 15 N 134 47 6 W
latlon 58 30 23 N 134 49 12 W
latlon 58 32 23 N 134 51 22 W
latlon 58 34 28 N 134 53 36 W
latlon 58 36 33 N 134 56 16 W
latlon 58 38 46 N 134 58 9 W
latlon 58 40 8 N 134 54 39 W
latlon 58 42 46 N 134 56 27 W
latlon 58 46 2 N 134 56 10 W
latlon 58 48 7 N 134 57 26 W
latlon 58 47 10 N 135 0 41 W
latlon 58 45 6 N 135 2 5 W
latlon 58 47 38 N 135 5 34 W
latlon 58 49 29 N 135 8 17 W
latlon 58 51 4 N 135 9 23 W
latlon 58 53 29 N 135 8 39 W
latlon 58 57 37 N 135 10 1 W
latlon 58 59 46 N 135 10 27 W
latlon 59 1 41 N 135 12 5 W
latlon 59 3 27 N 135 12 12 W
latlon 59 5 15 N 135 13 11 W
latlon 59 9 6 N 135 15 9 W
latlon 59 12 30 N 135 17 51 W
latlon 59 15 34 N 135 22 2 W
latlon 59 18 5 N 135 22 41 W
latlon 59 18 40 N 135 31 27 W
latlon 59 15 51 N 135 26 37 W
latlon 59 13 29 N 135 25 56 W
latlon 59 12 40 N 135 22 5 W
latlon 59 10 37 N 135 20 43 W
latlon 59 8 54 N 135 19 53 W
latlon 59 6 38 N 135 21 53 W
latlon 59 8 27 N 135 22 7 W
latlon 59 10 13 N 135 23 10 W
latlon 59 12 40 N 135 26 52 W
latlon 59 14 1 N 135 31 7 W
latlon 59 11 15 N 135 29 33 W
latlon 59 7 28 N 135 26 49 W
latlon 59 5 44 N 135 23 2 W
latlon 59 1 28 N 135 22 26 W
latlon 58 59 3 N 135 22 58 W
latlon 58 56 25 N 135 22 12 W
latlon 58 55 57 N 135 19 32 W
latlon 58 53 20 N 135 20 6 W
latlon 58 49 43 N 135 17 45 W
latlon 58 47 44 N 135 15 38 W
latlon 58 45 36 N 135 14 12 W
latlon 58 42 42 N 135 13 29 W
